id,time,avg_calories,avg_steps
4702921684,13:00:00,138.76666666666668,504.5
4702921684,14:00:00,143.06666666666666,537.9666666666667
4702921684,15:00:00,125.83333333333333,313.1666666666667
4702921684,16:00:00,130.23333333333332,378.73333333333335
4702921684,17:00:00,163.93333333333334,736.7666666666667
4702921684,18:00:00,164.83333333333334,703.4
4702921684,19:00:00,169,747.3
4702921684,20:00:00,158,544.8
4702921684,21:00:00,167.83333333333334,670.6
4702921684,22:00:00,119,264.6333333333333
4702921684,23:00:00,85.2,2.966666666666667
5553957443,00:00:00,58.233333333333334,31.3
5553957443,01:00:00,56.56666666666667,12.3
5553957443,02:00:00,57,15.966666666666667
5553957443,03:00:00,56.233333333333334,7.8
5553957443,04:00:00,56.333333333333336,9.333333333333334
5553957443,05:00:00,58.266666666666666,25.833333333333332
5553957443,06:00:00,87.56666666666666,410.43333333333334
5553957443,07:00:00,107.5,1058.3333333333333
5553957443,08:00:00,75.66666666666667,405.43333333333334
5553957443,09:00:00,63,96.4
5553957443,10:00:00,73.03333333333333,255.3
5553957443,11:00:00,80.03333333333333,347.4
5553957443,12:00:00,92.66666666666667,596.6
5553957443,13:00:00,81.53333333333333,380.3666666666667
5553957443,14:00:00,87.23333333333333,421.43333333333334
5553957443,15:00:00,77.3,280
5553957443,16:00:00,110.7,873.9
5553957443,17:00:00,133.66666666666666,1291.4333333333334
5553957443,18:00:00,99.36666666666666,689.1
5553957443,19:00:00,92.4,525.8333333333334
5553957443,20:00:00,84.66666666666667,343.6333333333333
5553957443,21:00:00,84.36666666666666,375.56666666666666
5553957443,22:00:00,74.46666666666667,223.2
5553957443,23:00:00,66.13333333333334,115.93333333333334
5577150313,00:00:00,87.1,49.96666666666667
5577150313,01:00:00,85.1,62.46666666666667
5577150313,02:00:00,84.7,27.733333333333334
5577150313,03:00:00,79.23333333333333,12.766666666666667
5577150313,04:00:00,84.6,53.56666666666667
5577150313,05:00:00,99.4,175.86666666666667
5577150313,06:00:00,248.93333333333334,940.8666666666667
5577150313,07:00:00,174.4,506.4
5577150313,08:00:00,147.6,433.9
5577150313,09:00:00,149.53333333333333,495.93333333333334
5577150313,10:00:00,202.73333333333332,660.5666666666667
5577150313,11:00:00,217.43333333333334,894.9333333333333
5577150313,12:00:00,155.06896551724137,418.82758620689657
5577150313,13:00:00,148.31034482758622,331.2758620689655
5577150313,14:00:00,184.44827586206895,607.7241379310345
5577150313,15:00:00,161.72413793103448,487.58620689655174
5577150313,16:00:00,144.48275862068965,312.3448275862069
5577150313,17:00:00,138.31034482758622,281.6896551724138
5577150313,18:00:00,156.20689655172413,376.2413793103448
5577150313,19:00:00,218.75862068965517,610.0689655172414
5577150313,20:00:00,160.79310344827587,425.3448275862069
5577150313,21:00:00,111.27586206896552,152.20689655172413
5577150313,22:00:00,96.62068965517241,84.34482758620689
5577150313,23:00:00,82.37931034482759,18.20689655172414
6117666160,00:00:00,69.5,52.964285714285715
6117666160,01:00:00,66.25,33.32142857142857
6117666160,02:00:00,65.07142857142857,21.392857142857142
6117666160,03:00:00,64.96428571428571,20.642857142857142
6117666160,04:00:00,65.39285714285714,29.857142857142858
6117666160,05:00:00,65.96428571428571,31.464285714285715
6117666160,06:00:00,66,30.142857142857142
6117666160,07:00:00,74.75,116.03571428571429
6117666160,08:00:00,89.5,253.85714285714286
6117666160,09:00:00,97.75,349.10714285714283
6117666160,10:00:00,106.64285714285714,453.89285714285717
6117666160,11:00:00,104.89285714285714,418.32142857142856
6117666160,12:00:00,114.37037037037037,518.2592592592592
6117666160,13:00:00,120.96296296296296,602.074074074074
6117666160,14:00:00,110,460.8888888888889
6117666160,15:00:00,121.66666666666667,577.2592592592592
6117666160,16:00:00,117.4074074074074,575.0370370370371
6117666160,17:00:00,120,536.8148148148148
6117666160,18:00:00,116.22222222222223,490.22222222222223
6117666160,19:00:00,110.07407407407408,419.6666666666667
6117666160,20:00:00,101.96296296296296,368.3703703703704
6117666160,21:00:00,83.25925925925925,165.88888888888889
